alpha,beta,utility_func_name,vcg_price_per_credit,shapley_samples,exact_shapley_threshold,core_check_threshold,n_farmers_analyzed,random_seed,shapley_calculation_method,shapley_values_gini,core_check_performed,is_shapley_in_core,blocking_coalitions_count,vcg_num_winners,vcg_total_surplus,vcg_total_payments,vcg_payments_gini,vcg_individual_rationality_met,vcg_budget_balance,vcg_efficiency_metric,avg_shapley_utility,computation_time_sec
1.0,0.05,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.12785293720861335,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,19.49128171945503,4.136165380477905
1.0,0.05,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12324350492655561,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,19.493233909022223,4.280202150344849
1.0,0.1,linear,1500,1000,10,15,12,24004,monte_carlo,0.11658721494426082,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,599896441.6666666,4.158120393753052
1.0,0.1,linear,2000,1000,10,15,12,24004,monte_carlo,0.12081507243849805,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,599896441.6666666,4.17130184173584
1.0,0.1,linear,2500,1000,10,15,12,24004,monte_carlo,0.12554554784059743,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,599896441.6666666,4.199479579925537
1.0,0.1,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.11676471474690037,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,20.187901447014415,4.2304770946502686
1.0,0.1,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.12399207309480115,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,20.18513003920283,4.147222518920898
1.0,0.1,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12225854407769333,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,20.18622416474668,4.178747177124023
1.0,0.15,linear,1500,1000,10,15,12,24004,monte_carlo,0.12212003909834503,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,899833483.3333334,4.2692272663116455
1.0,0.15,linear,2000,1000,10,15,12,24004,monte_carlo,0.12045264178723634,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,899833483.3333334,4.153252124786377
1.0,0.15,linear,2500,1000,10,15,12,24004,monte_carlo,0.11933531780852269,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,899833483.3333334,4.189547300338745
1.0,0.15,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.12323221071945614,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,20.591323404314885,4.529136896133423
1.0,0.15,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.12270551353306869,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,20.59113696814827,4.368224620819092
1.0,0.15,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12293317759958143,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,20.591127653101374,4.338865280151367
1.0,0.2,linear,1500,1000,10,15,12,24004,monte_carlo,0.11658935512318537,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,1199770525.0,4.366594076156616
1.0,0.2,linear,2000,1000,10,15,12,24004,monte_carlo,0.11878128789577398,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,1199770525.0,4.228528261184692
1.0,0.2,linear,2500,1000,10,15,12,24004,monte_carlo,0.11848664062469594,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,1199770525.0,4.212857246398926
1.0,0.2,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.11900472136351056,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,20.8806889487776,4.11928653717041
1.0,0.2,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.11763186383310907,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,20.881214628319725,4.034434795379639
1.0,0.2,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12423694450977522,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,20.878187515889156,4.0025317668914795
1.0,0.25,linear,1500,1000,10,15,12,24004,monte_carlo,0.11655874687710413,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,1499707566.6666667,3.961359739303589
1.0,0.25,linear,2000,1000,10,15,12,24004,monte_carlo,0.12085610930141262,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,1499707566.6666667,3.981132745742798
1.0,0.25,linear,2500,1000,10,15,12,24004,monte_carlo,0.11710215272450042,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,1499707566.6666667,3.920325756072998
1.0,0.25,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.11680001988684001,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,21.104517628003098,3.9168081283569336
1.0,0.25,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.11680290030950552,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,21.10471987950294,3.885864734649658
1.0,0.25,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12142754445587062,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,21.10247649158768,3.9978268146514893
1.0,0.5,linear,1500,1000,10,15,12,24004,monte_carlo,0.12505716664044886,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,2999392775.0,3.910630464553833
1.0,0.5,linear,2000,1000,10,15,12,24004,monte_carlo,0.12066356497774787,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,2999392775.0,3.9364280700683594
1.0,0.5,linear,2500,1000,10,15,12,24004,monte_carlo,0.1185946301895871,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,2999392775.0,3.9406769275665283
1.0,0.5,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.12390640529083609,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,21.79484834815301,3.926335334777832
1.0,0.5,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.12219146942352542,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,21.795713119750157,3.906538248062134
1.0,0.5,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12721235092326313,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,21.792918472661082,3.99576473236084
1.0,1.0,linear,1500,1000,10,15,12,24004,monte_carlo,0.1198674076079189,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,5998763191.666667,4.065474271774292
1.0,1.0,linear,2000,1000,10,15,12,24004,monte_carlo,0.1161864033158624,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,5998763191.666667,3.9317779541015625
1.0,1.0,linear,2500,1000,10,15,12,24004,monte_carlo,0.12237774521455302,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,5998763191.666667,3.9095139503479004
1.0,1.0,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.11663969958003598,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,22.49020931772334,3.9639155864715576
1.0,1.0,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.12412874509161148,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,22.487257557966227,3.9781923294067383
1.0,1.0,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12491199821394294,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,22.488831393341982,3.8823001384735107
1.1,0.0,linear,1500,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,24594.166666666668,3.934575319290161
1.1,0.0,linear,2000,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,24594.166666666668,4.004224538803101
1.1,0.0,linear,2500,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,24594.166666666668,3.9160027503967285
1.1,0.0,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,10.084691454775557,3.9190943241119385
1.1,0.0,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,10.084691454775557,3.9036872386932373
1.1,0.0,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,10.084691454775557,4.01960301399231
1.1,0.05,linear,1500,1000,10,15,12,24004,monte_carlo,0.11897501352601213,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,299961635.8333333,3.8910815715789795
1.1,0.05,linear,2000,1000,10,15,12,24004,monte_carlo,0.11866182444744099,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,299961635.8333333,3.942453622817993
1.1,0.05,linear,2500,1000,10,15,12,24004,monte_carlo,0.11766728231113636,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,299961635.8333333,3.920290946960449
1.1,0.05,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.11806254322769233,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,19.49443465817954,3.9648537635803223
1.1,0.05,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.12247906704298923,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,19.4937166037023,3.8879055976867676
1.1,0.05,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12107712896607281,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,19.493271768228823,3.9203286170959473
1.1,0.1,linear,1500,1000,10,15,12,24004,monte_carlo,0.11973888149266303,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,599898677.5,3.983001470565796
1.1,0.1,linear,2000,1000,10,15,12,24004,monte_carlo,0.12388207569435757,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,599898677.5,3.916001319885254
1.1,0.1,linear,2500,1000,10,15,12,24004,monte_carlo,0.11721324808869726,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,599898677.5,3.9286434650421143
1.1,0.1,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.12001161620700893,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,20.185807287408256,3.892244815826416
1.1,0.1,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.12583898426098983,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,20.18462100759712,3.9805102348327637
1.1,0.1,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.11658881717756597,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,20.188569290867843,3.8734936714172363
1.1,0.15,linear,1500,1000,10,15,12,24004,monte_carlo,0.12030151599996267,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,899835719.1666666,3.9152414798736572
1.1,0.15,linear,2000,1000,10,15,12,24004,monte_carlo,0.12032221920801976,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,899835719.1666666,3.8982574939727783
1.1,0.15,linear,2500,1000,10,15,12,24004,monte_carlo,0.12083705934138955,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,899835719.1666666,3.946492910385132
1.1,0.15,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.12317567904367867,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,20.59125089647084,3.8983380794525146
1.1,0.15,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.11886247560974161,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,20.592601577022236,3.9069597721099854
1.1,0.15,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.1204560428483818,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,20.59203708865502,3.988668918609619
1.1,0.2,linear,1500,1000,10,15,12,24004,monte_carlo,0.11787711602347484,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,1199772760.8333333,3.9069526195526123
1.1,0.2,linear,2000,1000,10,15,12,24004,monte_carlo,0.12357157778668883,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,1199772760.8333333,3.943873882293701
1.1,0.2,linear,2500,1000,10,15,12,24004,monte_carlo,0.12408049531575892,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,1199772760.8333333,4.0084662437438965
1.1,0.2,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.12368540577702207,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,20.877214364713986,3.9951019287109375
1.1,0.2,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.1217739554800449,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,20.878716737974145,3.91035795211792
1.1,0.2,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.11734984751935452,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,20.881251260472915,3.9158716201782227
1.1,0.25,linear,1500,1000,10,15,12,24004,monte_carlo,0.11862426362464362,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,1499709802.5,3.9833829402923584
1.1,0.25,linear,2000,1000,10,15,12,24004,monte_carlo,0.1212501949374821,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,1499709802.5,3.8802781105041504
1.1,0.25,linear,2500,1000,10,15,12,24004,monte_carlo,0.1214044001411622,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,1499709802.5,3.9368016719818115
1.1,0.25,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.12384837180673307,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,21.10233749321382,3.9255950450897217
1.1,0.25,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.12030715564053267,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,21.103806126094806,3.9661130905151367
1.1,0.25,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12027783436604043,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,21.103008353133934,3.925184726715088
1.1,0.5,linear,1500,1000,10,15,12,24004,monte_carlo,0.12260150412449301,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,2999395010.8333335,3.9225590229034424
1.1,0.5,linear,2000,1000,10,15,12,24004,monte_carlo,0.11866174133285325,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,2999395010.8333335,4.038278579711914
1.1,0.5,linear,2500,1000,10,15,12,24004,monte_carlo,0.12130366679680003,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,2999395010.8333335,3.913360834121704
1.1,0.5,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.11928876639175365,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,21.796288893493667,3.9368433952331543
1.1,0.5,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.11733186939681513,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,21.796526879639476,4.005990743637085
1.1,0.5,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.11882399826704534,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,21.79645315708885,3.9763362407684326
1.1,1.0,linear,1500,1000,10,15,12,24004,monte_carlo,0.11765362730129857,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,5998765427.5,3.8959553241729736
1.1,1.0,linear,2000,1000,10,15,12,24004,monte_carlo,0.11986128319669341,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,5998765427.5,3.9553685188293457
1.1,1.0,linear,2500,1000,10,15,12,24004,monte_carlo,0.11913515705135387,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,5998765427.5,3.986696243286133
1.1,1.0,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.12155043911741621,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,22.488760425410664,3.9574644565582275
1.1,1.0,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.11733254285466428,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,22.490510363550907,3.937450885772705
1.1,1.0,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12206308594328771,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,22.48813947281855,3.961984634399414
1.25,0.0,linear,1500,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,27947.916666666668,3.9839026927948
1.25,0.0,linear,2000,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,27947.916666666668,3.8878931999206543
1.25,0.0,linear,2500,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,27947.916666666668,3.9398539066314697
1.25,0.0,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,10.21252482628544,3.973679542541504
1.25,0.0,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,10.21252482628544,3.9187536239624023
1.25,0.0,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,10.21252482628544,3.888230085372925
1.25,0.05,linear,1500,1000,10,15,12,24004,monte_carlo,0.12454657376276909,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,299964989.5833333,3.897606372833252
1.25,0.05,linear,2000,1000,10,15,12,24004,monte_carlo,0.11508698268572246,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,299964989.5833333,3.8974990844726562
1.25,0.05,linear,2500,1000,10,15,12,24004,monte_carlo,0.12335058641160634,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,299964989.5833333,3.894009828567505
1.25,0.05,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.11805803330034453,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,19.494436027216597,3.8942818641662598
1.25,0.05,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.12199026145609099,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,19.492913195356824,3.8919360637664795
1.25,0.05,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.11926927770980496,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,19.49389592711814,3.884944438934326
1.25,0.1,linear,1500,1000,10,15,12,24004,monte_carlo,0.12165523296526687,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,599902031.25,3.8862783908843994
1.25,0.1,linear,2000,1000,10,15,12,24004,monte_carlo,0.12537741156057397,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,599902031.25,3.882798194885254
1.25,0.1,linear,2500,1000,10,15,12,24004,monte_carlo,0.12274665691507441,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,599902031.25,3.882044553756714
1.25,0.1,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.12135158468149183,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,20.186271322208768,3.8916923999786377
1.25,0.1,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.11703276220709302,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,20.18811801769636,3.894033908843994
1.25,0.1,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.11560431769573949,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,20.188033243051212,3.9240541458129883
1.25,0.15,linear,1500,1000,10,15,12,24004,monte_carlo,0.12171615867594966,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,899839072.9166666,3.9839096069335938
1.25,0.15,linear,2000,1000,10,15,12,24004,monte_carlo,0.12337196562689394,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,899839072.9166666,3.9291017055511475
1.25,0.15,linear,2500,1000,10,15,12,24004,monte_carlo,0.1258248065752714,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,899839072.9166666,3.944761276245117
1.25,0.15,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.12138690060448425,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,20.591927671372563,4.011715412139893
1.25,0.15,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.1182351968081268,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,20.593026978047508,3.942819833755493
1.25,0.15,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.1162265207274543,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,20.593819629636897,3.96008563041687
1.25,0.2,linear,1500,1000,10,15,12,24004,monte_carlo,0.11912841716206653,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,1199776114.5833333,3.898740291595459
1.25,0.2,linear,2000,1000,10,15,12,24004,monte_carlo,0.1192847491068798,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,1199776114.5833333,3.910921335220337
1.25,0.2,linear,2500,1000,10,15,12,24004,monte_carlo,0.11270687860192527,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,1199776114.5833333,3.9027533531188965
1.25,0.2,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.11949841526712386,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,20.880131074518758,3.9042370319366455
1.25,0.2,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.12090364952667196,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,20.87895085537394,3.8967325687408447
1.25,0.2,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12168977624155752,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,20.879552352497672,3.9019081592559814
1.25,0.25,linear,1500,1000,10,15,12,24004,monte_carlo,0.11936965494575168,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,1499713156.25,3.944911241531372
1.25,0.25,linear,2000,1000,10,15,12,24004,monte_carlo,0.11988593478462614,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,1499713156.25,3.8864927291870117
1.25,0.25,linear,2500,1000,10,15,12,24004,monte_carlo,0.1160208260797761,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,1499713156.25,3.8870344161987305
1.25,0.25,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.12424755774303868,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,21.101917044231623,4.0062315464019775
1.25,0.25,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.12423090715155254,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,21.101738483376792,3.976264238357544
1.25,0.25,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12014865354263382,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,21.102923582511206,3.9872934818267822
1.25,0.5,linear,1500,1000,10,15,12,24004,monte_carlo,0.11799897186325661,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,2999398364.5833335,3.987224578857422
1.25,0.5,linear,2000,1000,10,15,12,24004,monte_carlo,0.11507307041201778,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,2999398364.5833335,4.003208160400391
1.25,0.5,linear,2500,1000,10,15,12,24004,monte_carlo,0.12274342769266174,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,2999398364.5833335,4.083928346633911
1.25,0.5,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.12001475449829477,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,21.79582428383985,3.9830679893493652
1.25,0.5,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.1285522112733791,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,21.79271856626272,3.9935383796691895
1.25,0.5,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12178750510740448,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,21.795192094442253,3.982435703277588
1.25,1.0,linear,1500,1000,10,15,12,24004,monte_carlo,0.1204708055748956,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,5998768781.25,3.9426071643829346
1.25,1.0,linear,2000,1000,10,15,12,24004,monte_carlo,0.11908611768261296,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,5998768781.25,3.978027582168579
